,price,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options_laundry on site,laundry_options_no laundry on site,laundry_options_w/d hookups,laundry_options_w/d in unit,parking_options_attached garage,parking_options_carport,parking_options_detached garage,parking_options_off-street parking,parking_options_street parking
1256,1636,760,1,1.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1257,1039,900,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1258,813,465,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1259,1403,752,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1260,810,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1261,740,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1262,935,750,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1263,985,750,2,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1264,820,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1265,850,690,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1266,720,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1267,1155,884,2,2.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1268,800,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1269,820,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1270,820,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1271,740,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1272,1050,800,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1273,1050,800,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1274,1293,1167,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1275,800,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1276,740,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1277,1285,1125,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1278,740,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1279,1297,1078,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1280,850,690,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1281,820,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1282,870,690,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1283,674,380,0,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1284,935,750,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1285,870,690,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1286,1050,624,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1287,850,690,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1288,1100,950,2,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1289,1180,689,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1290,1141,811,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1291,1050,800,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1292,740,450,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1293,800,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1294,850,690,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1295,1202,811,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1296,1292,1013,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1297,1331,1152,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1298,1100,950,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1299,1154,732,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1300,1144,600,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1301,1359,1067,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1302,1183,805,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1303,1178,814,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1304,1015,686,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1305,1049,934,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1306,830,502,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1307,875,580,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1308,1299,1043,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1309,1200,772,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1310,1275,797,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1311,1520,1080,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1312,1589,1239,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1313,1520,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1314,905,650,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1315,1740,2300,3,2.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1316,1228,862,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1317,1131,800,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1318,729,700,1,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1319,1015,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1320,1243,866,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1321,1120,1219,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1322,789,585,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1323,1195,692,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1324,1250,1003,2,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1325,928,675,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1326,1485,1263,2,2.5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1327,1095,1265,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1328,1095,1295,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1329,1585,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1330,1050,1000,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1331,1000,738,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1332,1595,1293,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1333,935,658,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1334,1075,895,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1335,1230,776,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1336,1205,937,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1337,1750,1263,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1338,1400,1000,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1339,1815,1378,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1340,2037,1140,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1341,989,732,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1342,1202,780,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1343,0,650,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1344,1815,1378,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1345,1020,550,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1346,875,580,0,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1347,1689,830,1,1.5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1348,1510,1122,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1349,729,400,0,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1350,1148,832,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1351,1075,895,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1352,1180,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1353,1420,959,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1354,1999,949,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1355,1075,965,2,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1356,1195,840,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1357,964,738,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1358,1355,732,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1359,1269,940,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1360,1224,820,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1361,1688,1416,2,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1362,980,688,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1363,1333,1065,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1364,1065,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1365,995,744,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1366,1265,999,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1367,1204,952,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1368,1395,930,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1369,929,456,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1370,988,732,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,1345,810,2,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1372,1550,1070,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1373,930,428,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1374,1315,820,2,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1375,1268,920,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1376,647,1159,2,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1377,1325,800,2,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1378,1395,880,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1379,925,450,1,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1380,1150,961,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1381,1390,1006,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1382,1451,977,2,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1383,1460,1370,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1384,1699,1124,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1385,1188,820,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1386,1550,1070,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1387,1282,988,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1388,1279,852,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1389,1208,661,0,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1390,1239,758,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1391,1287,774,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1392,849,615,1,1.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1393,1205,640,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1394,1490,1100,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1395,975,926,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1396,0,900,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1397,1334,713,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1398,1610,707,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1399,745,419,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1400,1265,738,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1401,1535,1126,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1402,1500,760,1,1.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1403,885,658,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1404,1404,1121,2,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1405,1673,1006,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1406,1074,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1407,981,540,1,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1408,1050,935,2,2.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1409,1095,685,1,1.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1410,962,726,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1411,792,375,0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1412,1614,1145,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1413,878,689,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1414,870,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1415,1877,1270,2,2.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1416,1424,725,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1417,1040,550,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1418,1451,978,2,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1419,1739,1193,2,2.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1420,1804,1145,2,2.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1421,1590,920,1,1.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1422,1035,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1423,1381,1183,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1424,1310,1003,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1425,1375,983,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1426,1030,851,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1427,1043,810,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1428,975,926,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1429,936,625,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1430,1338,958,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1431,1861,1307,3,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1432,1174,689,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1433,1850,1345,3,2.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1434,1260,988,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1435,921,730,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1436,639,579,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1437,1550,1070,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1438,1588,1119,2,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1439,1233,940,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1440,985,658,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1441,1836,1476,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1442,1660,1360,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1443,800,700,2,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1444,1400,879,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1445,1300,739,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1446,1375,793,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1447,1389,1102,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1448,1180,750,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1449,1981,773,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1450,1625,1421,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1451,1355,732,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1452,1999,949,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1453,1550,1070,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1454,1199,820,1,1.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1455,1699,814,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1456,946,586,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1457,925,800,2,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1458,1981,773,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1459,926,730,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1460,1096,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1461,1399,1050,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1462,1125,780,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1463,1246,1054,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1464,1248,938,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1465,1529,851,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1466,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1467,268,300,0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1468,1170,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1469,1075,965,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1470,1115,857,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1471,900,565,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1472,1175,960,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1473,988,732,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1474,1062,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1475,795,650,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1476,1490,1159,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1477,1515,1219,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1478,918,456,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1479,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1480,800,407,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1481,1141,865,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1482,870,570,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1483,952,762,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1484,1318,1183,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1485,999,1200,3,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1486,1408,1003,2,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1487,1220,868,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1488,1225,785,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1489,1800,1059,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1490,1250,1025,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1491,1294,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1492,1262,772,1,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1493,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1494,1075,965,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1495,1130,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1496,268,300,0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1497,1275,1025,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1498,1438,1219,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1499,0,650,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1500,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1501,1178,814,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1502,866,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1503,1085,868,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1504,1178,814,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1505,1038,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1506,1518,1195,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1507,874,586,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1508,1259,827,1,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1509,1170,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1510,1157,1152,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1511,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1512,988,732,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1513,1558,1219,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1514,0,650,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1515,1088,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1516,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1517,985,658,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1518,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1519,1106,782,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1520,870,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1521,962,762,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1522,1350,1135,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1523,1114,800,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1524,1308,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1525,1195,1219,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1526,1055,965,2,2.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1527,1299,618,1,1.0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1528,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1529,1596,1219,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1530,0,900,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1531,988,732,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1532,985,658,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1533,1381,1183,3,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1534,866,570,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1535,1141,865,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1536,1049,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1537,1142,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1538,1655,1421,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1539,1495,1076,1,1.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1540,1221,827,1,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1541,1170,1107,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1542,1535,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1543,1075,965,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1544,950,950,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1545,975,926,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1546,1300,1100,2,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1547,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1548,929,686,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1549,811,418,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1550,1162,774,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1551,0,650,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1552,1218,996,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1553,1358,975,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1554,1400,1100,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1555,1145,900,2,2.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1556,1325,1146,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1557,1318,1183,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1558,1500,1200,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1559,1299,900,2,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1560,1599,1100,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1561,864,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1562,870,570,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1563,920,853,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1564,875,636,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1565,695,475,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1566,1263,996,2,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1567,795,491,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1568,249,440,1,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1569,1120,925,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
