,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options
360459,1062,apartment,600,1,1.0,0,0,1,0,0,0,,
360460,795,apartment,650,1,1.0,0,0,1,0,0,0,,
360462,1490,apartment,1159,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360464,1515,apartment,1219,3,2.0,0,0,1,0,0,0,,
360465,918,apartment,456,1,1.0,0,0,1,0,0,0,,
360467,773,apartment,676,1,1.0,0,0,1,0,0,0,,
360469,800,apartment,407,0,1.0,0,0,1,0,0,0,laundry on site,off-street parking
360470,1141,apartment,865,2,1.0,1,1,1,0,0,0,w/d in unit,carport
360471,870,apartment,570,1,1.0,0,0,1,0,0,0,,
360473,952,apartment,762,1,1.0,1,1,1,0,0,0,,
360474,1318,apartment,1183,2,2.0,0,0,1,0,0,0,,
360475,999,apartment,1200,3,1.0,0,0,1,0,0,0,laundry on site,carport
360476,1408,apartment,1003,2,2.0,1,1,0,0,0,0,,
360478,1220,apartment,868,1,1.0,0,0,1,0,0,0,,
360479,1225,apartment,785,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360483,1800,apartment,1059,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360484,1250,apartment,1025,2,2.0,0,0,1,0,0,0,,
360485,1294,apartment,980,2,2.0,0,0,1,0,0,0,,
360486,1262,apartment,772,1,1.0,1,1,1,1,0,1,w/d in unit,
360487,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360488,1075,apartment,965,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360489,1130,apartment,1107,2,2.0,0,0,1,0,0,0,,
360490,268,apartment,300,0,1.0,1,1,0,0,0,1,laundry on site,
360491,1275,apartment,1025,2,2.0,0,0,1,0,0,0,,
360492,1438,apartment,1219,3,2.0,0,0,1,0,0,0,,
360494,0,apartment,650,1,1.0,0,0,1,0,0,0,laundry on site,
360495,773,apartment,676,1,1.0,0,0,1,0,0,0,,
360496,1178,apartment,814,2,1.0,1,1,1,0,0,0,,
360497,866,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,carport
360499,1085,apartment,868,1,1.0,0,0,1,0,0,0,,
360500,1178,apartment,814,2,1.0,1,1,1,0,0,0,w/d in unit,carport
360501,1038,apartment,600,1,1.0,0,0,1,0,0,0,,
360502,1518,apartment,1195,3,2.0,0,0,1,0,0,0,,
360503,874,apartment,586,1,1.0,0,0,1,0,0,0,,
360504,1259,apartment,827,1,1.0,1,1,1,1,0,1,w/d in unit,
360505,1170,apartment,1107,2,2.0,0,0,1,0,0,0,,
360506,1157,apartment,1152,2,2.0,1,1,1,0,0,0,,
360507,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360508,988,apartment,732,1,1.0,1,1,0,0,0,0,,
360509,1558,apartment,1219,3,2.0,0,0,1,0,0,0,,
360510,0,apartment,650,1,1.0,0,0,1,0,0,0,laundry on site,
360511,1088,apartment,700,1,1.0,0,0,1,0,0,0,,
360512,773,apartment,676,1,1.0,0,0,1,0,0,0,,
360513,985,apartment,658,1,1.0,1,1,1,0,0,0,,
360514,773,apartment,676,1,1.0,0,0,1,0,0,0,,
360515,1106,apartment,782,1,1.0,0,0,1,0,0,0,,
360517,870,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,carport
360518,962,apartment,762,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360519,1350,apartment,1135,2,2.0,0,0,1,0,0,0,,
360520,1114,apartment,800,1,1.0,0,0,1,0,0,0,,
360521,1308,apartment,980,2,2.0,0,0,1,0,0,0,,
360523,1195,apartment,1219,2,2.0,0,0,1,0,0,0,,
360524,1055,apartment,965,2,2.0,1,1,1,0,0,0,w/d hookups,carport
360525,1299,apartment,618,1,1.0,1,1,0,0,1,0,w/d in unit,attached garage
360526,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360527,1596,apartment,1219,3,2.0,0,0,1,0,0,0,,
360528,0,apartment,900,1,1.0,0,0,1,0,0,0,laundry on site,
360529,988,apartment,732,1,1.0,1,1,0,0,0,0,,
360530,985,apartment,658,1,1.0,1,1,1,0,0,0,,
360531,1381,apartment,1183,3,2.0,0,0,1,0,0,0,w/d in unit,carport
360532,866,apartment,570,1,1.0,0,0,1,0,0,0,,
360534,1141,apartment,865,2,1.0,1,1,1,0,0,0,,
360535,1049,apartment,600,1,1.0,0,0,1,0,0,0,,
360536,1142,apartment,980,2,2.0,0,0,1,0,0,0,,
360538,1655,apartment,1421,3,2.0,0,0,1,0,0,0,,
360540,1495,apartment,1076,1,1.0,1,1,0,0,0,1,w/d in unit,attached garage
360541,1221,apartment,827,1,1.0,1,1,1,1,0,1,w/d in unit,
360542,1170,apartment,1107,2,2.0,0,0,1,0,0,0,,
360543,1535,apartment,1063,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360544,1075,apartment,965,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360545,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360546,975,apartment,926,2,2.0,0,0,1,0,0,0,,
360547,1300,apartment,1100,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
360548,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360549,929,apartment,686,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360550,811,apartment,418,0,1.0,0,0,1,0,0,0,,
360551,1162,apartment,774,1,1.0,0,0,1,0,0,0,,
360552,0,apartment,650,1,1.0,0,0,1,0,0,0,laundry on site,
360553,1218,apartment,996,2,2.0,1,1,0,0,0,0,w/d in unit,carport
360554,1358,apartment,975,2,2.0,0,0,1,0,0,0,,
360555,1400,apartment,1100,2,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360556,1145,apartment,900,2,2.0,1,1,1,1,0,0,laundry on site,off-street parking
360557,1325,apartment,1146,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360558,1318,apartment,1183,2,2.0,0,0,1,0,0,0,,
360559,1500,apartment,1200,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360560,1299,apartment,900,2,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
360561,1599,apartment,1100,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360563,864,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360565,870,apartment,570,1,1.0,0,0,1,0,0,0,,
360566,920,apartment,853,2,1.0,1,1,1,0,0,0,,
360567,875,apartment,636,2,1.0,1,1,1,0,0,0,,
360568,695,apartment,475,0,1.0,1,1,1,0,0,0,,
360569,1263,apartment,996,2,2.0,1,1,0,0,0,0,,
360570,795,apartment,491,1,1.0,1,1,1,0,0,0,,
360571,249,apartment,440,1,1.0,1,1,0,1,0,1,laundry on site,
360572,1120,apartment,925,2,1.0,0,0,1,0,0,0,,
360573,1035,apartment,771,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360574,1215,apartment,868,1,1.0,0,0,1,0,0,0,,
360575,1000,apartment,720,1,1.0,0,0,1,0,0,0,,
360576,952,apartment,762,1,1.0,1,1,1,0,0,0,,
360577,1199,apartment,900,2,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360578,1300,apartment,900,2,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360579,1585,apartment,1200,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360580,1200,apartment,950,2,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
360581,1500,apartment,1200,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360582,1590,apartment,1063,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360583,1170,apartment,1107,2,2.0,0,0,1,0,0,0,,
360584,1725,apartment,1333,3,2.0,1,1,0,1,0,0,w/d in unit,
360585,929,apartment,686,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360586,1308,apartment,1032,2,2.0,0,0,1,0,0,0,,
360587,1075,apartment,965,2,2.0,1,1,1,0,0,0,w/d hookups,
360588,811,apartment,418,0,1.0,0,0,1,0,0,0,,
360589,0,apartment,500,1,1.0,0,0,1,0,0,0,laundry on site,
360590,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360591,1106,apartment,700,1,1.0,0,0,1,0,0,0,,
360592,1065,apartment,1100,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360593,975,apartment,926,2,2.0,0,0,1,0,0,0,,
360594,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360595,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360597,1141,apartment,865,2,1.0,1,1,1,0,0,0,,
360598,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360599,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360600,864,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360601,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360602,866,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,carport
360603,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360604,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360605,950,apartment,950,2,2.0,0,0,0,0,0,0,w/d in unit,off-street parking
360606,1215,apartment,925,2,1.0,0,0,1,0,0,0,,
360607,268,apartment,300,0,1.0,1,1,0,0,0,1,,
360608,1034,apartment,771,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360609,1319,apartment,980,2,2.0,0,0,1,0,0,0,,
360610,1200,apartment,868,1,1.0,0,0,1,0,0,0,,
360611,1595,apartment,1293,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360613,1500,apartment,780,1,1.0,1,1,0,0,0,0,w/d in unit,attached garage
360618,1184,apartment,811,2,2.0,0,0,1,0,0,0,,
360619,900,apartment,950,2,1.0,0,0,1,0,0,0,w/d hookups,carport
360620,1221,apartment,827,1,1.0,1,1,1,1,0,0,w/d in unit,
360622,1535,apartment,1063,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360624,1170,apartment,1107,2,2.0,0,0,1,0,0,0,,
360625,1065,apartment,1295,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360627,1157,apartment,1152,2,2.0,1,1,1,0,0,0,w/d hookups,
360628,864,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360629,1221,apartment,774,1,1.0,0,0,1,0,0,0,,
360630,1251,apartment,996,2,2.0,1,1,0,0,0,0,,
360631,679,apartment,240,0,1.0,0,0,1,0,0,0,,
360632,888,apartment,618,1,1.0,0,0,1,0,0,0,,
360634,1128,apartment,600,1,1.0,0,0,1,0,0,0,,
360635,773,apartment,676,1,1.0,1,1,1,0,0,0,laundry on site,carport
360636,1710,apartment,1469,3,2.0,0,0,1,0,0,0,,
360637,268,apartment,300,0,1.0,1,1,0,0,0,1,laundry on site,
360639,0,apartment,900,1,1.0,0,0,1,0,0,0,laundry on site,
360640,995,apartment,1015,2,2.0,1,1,1,0,0,0,,
360641,795,apartment,730,1,1.0,1,1,1,0,0,0,,
360642,950,apartment,872,2,1.0,1,1,1,0,0,0,,
360643,995,apartment,800,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
360645,995,apartment,1015,2,2.0,1,1,1,0,0,0,,
360646,795,apartment,660,1,1.0,1,1,1,0,0,0,,
360647,995,apartment,900,2,2.0,1,1,1,0,0,0,,
360648,795,apartment,660,1,1.0,1,1,1,0,0,0,,
360649,795,apartment,730,1,1.0,1,1,1,0,0,0,,
360651,920,apartment,853,2,1.0,1,1,1,0,0,0,,
360652,875,apartment,636,2,1.0,1,1,1,0,0,0,,
360653,695,apartment,475,0,1.0,1,1,1,0,0,0,,
360654,1318,apartment,1183,2,2.0,0,0,1,0,0,0,,
360655,795,apartment,491,1,1.0,1,1,1,0,0,0,,
360659,1116,apartment,865,2,1.0,1,1,1,0,0,0,,
360660,1840,apartment,761,1,1.0,1,1,1,0,0,0,w/d in unit,
360661,1625,apartment,984,2,2.0,0,0,1,0,0,0,,
360662,929,apartment,686,2,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360663,870,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,carport
360664,2500,apartment,1795,2,2.0,0,0,1,0,0,0,,
360666,1245,apartment,959,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360667,1085,apartment,1345,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360669,1425,apartment,1213,2,2.0,0,0,1,0,0,0,,
360670,735,apartment,555,1,1.0,0,0,1,0,0,0,,
360671,1245,apartment,959,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360673,904,apartment,600,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360674,268,apartment,300,0,1.0,1,1,0,0,0,1,laundry on site,
360675,919,apartment,672,1,1.0,1,1,1,0,0,0,laundry on site,carport
360676,1099,apartment,955,1,1.0,0,0,1,0,0,0,,
360677,880,apartment,720,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360678,1129,apartment,900,2,2.0,0,0,1,0,0,0,,
360679,1205,apartment,820,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360680,1309,apartment,1137,2,2.0,0,0,1,0,0,0,,
360681,1235,apartment,900,2,2.0,0,0,1,0,0,0,,
360683,1833,apartment,1289,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360684,1285,apartment,953,2,1.0,1,1,1,0,0,0,w/d in unit,carport
360685,1635,apartment,1188,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360686,1324,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,
360687,1204,apartment,765,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360688,1625,apartment,1200,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360689,1159,apartment,900,2,2.0,0,0,1,0,0,0,,
360690,1575,apartment,1200,3,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
360692,1585,apartment,1063,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360693,920,apartment,868,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360694,1129,apartment,900,2,2.0,0,0,1,0,0,0,,
360695,1453,apartment,1200,3,2.0,0,0,1,0,0,0,,
360696,1000,apartment,876,3,1.0,1,1,1,0,0,0,laundry on site,carport
360698,1096,apartment,700,1,1.0,0,0,1,0,0,0,,
360699,1328,apartment,1050,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360700,1100,apartment,767,2,1.0,1,1,1,0,0,0,laundry on site,carport
360702,1249,apartment,837,2,1.0,0,0,1,0,0,0,,
360703,1568,apartment,1000,2,2.0,0,0,1,0,0,0,,
360704,955,apartment,900,2,2.0,1,1,1,0,0,0,laundry on site,off-street parking
360705,1100,apartment,767,2,1.0,1,1,1,0,0,0,laundry on site,carport
360706,975,apartment,707,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360707,909,apartment,630,1,1.0,0,0,1,0,0,0,,
360708,1274,apartment,738,1,1.0,1,1,1,0,0,0,,
360709,1128,apartment,712,1,1.0,0,0,1,0,0,0,,
360710,1330,apartment,1147,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
360711,1365,apartment,1119,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360712,1330,apartment,948,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360713,1175,apartment,1009,2,2.0,0,0,1,0,0,0,,
360714,802,apartment,625,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360715,950,apartment,495,1,0.0,1,1,1,0,0,0,laundry on site,carport
360716,1210,apartment,840,2,1.0,1,1,1,0,0,0,w/d in unit,carport
360717,1150,apartment,850,2,2.0,1,0,1,0,0,0,w/d hookups,
360718,1132,apartment,720,1,1.0,0,0,1,0,0,0,,
360719,1223,apartment,873,2,1.0,1,1,1,0,0,0,laundry on site,
360720,960,apartment,600,1,1.0,0,0,1,0,0,0,,
360721,950,apartment,996,3,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
360722,1000,apartment,876,3,1.0,1,1,1,0,0,0,laundry on site,carport
360723,995,apartment,744,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360725,890,apartment,681,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360726,1095,apartment,1365,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360727,850,apartment,838,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
360728,1149,apartment,1181,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360729,1195,apartment,840,2,1.0,0,0,1,0,0,0,,
360730,1595,apartment,1071,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360731,1403,apartment,1180,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360732,1000,apartment,876,3,1.0,1,1,1,0,0,0,laundry on site,carport
360733,1300,apartment,1167,2,2.0,0,0,1,0,0,0,,
360734,1390,apartment,980,2,2.5,1,1,1,0,0,0,w/d in unit,carport
360735,1335,apartment,693,1,1.0,1,1,0,1,0,0,w/d in unit,
360736,1183,apartment,805,2,2.0,1,1,1,0,0,0,laundry on site,carport
360737,907,apartment,900,2,2.0,1,1,1,0,0,0,laundry on site,carport
360738,1085,apartment,1365,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360739,1221,apartment,862,2,1.0,1,1,1,0,0,0,w/d in unit,carport
360741,864,apartment,570,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
360742,1195,apartment,692,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360743,1225,apartment,900,2,2.0,0,0,1,0,0,0,,
360744,1310,apartment,1003,2,2.0,1,1,0,0,0,0,w/d in unit,carport
360745,1359,apartment,1050,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360746,925,apartment,710,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360747,1702,apartment,1152,3,2.0,1,1,1,0,0,0,w/d in unit,carport
360748,985,apartment,850,2,2.0,1,1,1,0,0,0,laundry on site,carport
360749,1010,apartment,756,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360750,1212,apartment,865,2,2.0,1,1,1,0,0,0,laundry on site,carport
360751,912,apartment,800,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360752,1345,apartment,956,2,2.0,0,0,1,0,0,0,w/d in unit,carport
360753,917,apartment,640,1,1.0,1,1,1,0,0,0,laundry on site,carport
360754,925,apartment,747,1,1.0,1,1,1,0,0,0,laundry on site,carport
360755,925,apartment,747,1,1.0,1,1,1,0,0,0,laundry on site,carport
360756,925,apartment,747,1,1.0,1,1,1,0,0,0,laundry on site,carport
360757,1030,apartment,884,2,2.0,1,1,1,0,0,0,laundry on site,carport
360758,925,apartment,747,1,1.0,1,1,1,0,0,0,laundry on site,carport
360759,795,apartment,491,0,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
360760,1353,apartment,1054,2,2.0,0,0,1,0,0,0,,
360761,1325,apartment,1204,3,2.0,0,0,1,0,0,0,,
360762,799,apartment,600,1,1.0,1,1,1,0,0,0,laundry on site,carport
360763,1275,apartment,900,2,2.0,0,0,1,0,0,0,,
360764,1000,apartment,967,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360765,694,apartment,879,2,2.0,0,0,1,0,0,0,,
360766,1166,apartment,676,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360767,1312,apartment,1018,2,2.0,1,1,0,0,0,0,w/d in unit,carport
360768,1115,apartment,700,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360769,1000,apartment,967,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360771,960,apartment,912,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360772,960,apartment,912,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360773,1625,apartment,743,1,1.0,1,1,1,1,1,0,w/d in unit,attached garage
360774,925,apartment,878,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360775,1337,apartment,970,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
360776,1300,apartment,1000,2,2.0,1,1,1,0,0,0,w/d in unit,
360777,845,apartment,550,1,1.0,1,1,1,0,0,0,laundry on site,carport
360778,1121,apartment,662,1,1.0,0,0,1,0,0,0,,
360780,1172,apartment,715,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360781,1577,apartment,862,1,1.0,0,0,1,0,0,0,,
360782,1416,apartment,1058,2,2.0,1,1,1,0,0,0,,
360783,1192,apartment,741,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
360786,800,apartment,767,2,1.0,1,1,1,0,0,0,laundry on site,carport
360787,1260,apartment,693,0,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360789,940,apartment,675,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360790,0,apartment,500,1,1.0,0,0,1,0,0,0,laundry on site,
360791,1300,apartment,1200,2,1.0,1,1,1,1,0,0,w/d in unit,off-street parking
360792,1518,apartment,1195,3,2.0,0,0,1,0,0,0,,
360793,1381,apartment,1183,3,2.0,0,0,1,0,0,0,,
360794,1205,apartment,970,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360795,1080,apartment,613,1,1.0,0,0,1,0,0,0,,
360796,1815,apartment,889,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360797,1019,apartment,844,2,2.0,1,1,1,0,0,0,w/d in unit,
360798,770,apartment,597,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360799,1299,apartment,1043,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360800,1515,apartment,802,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360801,1130,apartment,742,1,1.0,1,1,0,1,0,0,w/d in unit,
360802,1106,apartment,732,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360804,1000,apartment,876,3,1.0,1,1,1,0,0,0,laundry on site,carport
360805,725,apartment,590,1,1.0,1,1,1,0,0,0,laundry on site,
360806,1320,apartment,768,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
360807,1308,apartment,980,2,2.0,0,0,1,0,0,0,,
360808,1677,apartment,1069,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
360809,1195,apartment,1054,2,2.0,1,1,1,0,0,0,w/d in unit,carport
360810,809,apartment,611,1,1.0,1,1,1,0,0,0,laundry on site,carport
360811,1250,apartment,950,2,2.0,1,1,1,0,0,0,w/d in unit,
360812,1400,apartment,900,2,2.0,0,0,1,0,0,0,w/d in unit,off-street parking
360813,1395,apartment,1100,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
360814,1523,apartment,1201,3,2.0,0,0,1,0,0,0,,
360815,1015,apartment,720,1,1.0,0,0,1,0,0,0,,
360816,1031,apartment,695,1,1.0,0,0,1,0,0,0,,
360817,1670,apartment,1550,4,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
360818,1035,apartment,580,1,1.0,1,1,1,0,0,0,laundry on site,carport
360819,1159,apartment,792,1,1.0,0,0,1,0,0,0,,
360820,920,apartment,456,1,1.0,0,0,1,0,0,0,,
360821,1350,apartment,1135,2,2.0,0,0,1,0,0,0,,
360822,1525,apartment,965,2,2.0,0,0,1,0,0,0,,
360823,1180,apartment,689,1,1.0,0,0,1,0,0,0,,
360824,1165,apartment,707,1,1.0,1,1,1,0,0,0,w/d in unit,carport
360825,1205,apartment,840,2,1.0,1,1,1,0,0,0,laundry on site,carport
360826,1450,apartment,1006,2,2.0,0,0,1,0,0,0,,
